Velocity_mps,Angle_degrees,Initial_Height_m,Flight_Time_s,Max_Height_m,Distance_m
57.17,40.66,16.58,8.016,87.3026,347.6423
58.53,84.93,16.87,12.1687,190.1119,62.9421
20.98,77.29,7.92,4.529,29.2683,20.9056
19.91,67.69,7.02,4.104,24.3127,31.0188
84.98,40.48,31.59,11.7933,186.7101,762.3019
14.89,32.08,3.68,1.9894,6.8675,25.0991
20.22,47.37,32.52,4.5047,43.8002,61.6884
14.23,28.71,4.7,1.8984,7.0816,23.6932
45.09,49.05,3.1,7.0329,62.2125,207.8362
76.98,27.08,2.46,7.2141,65.0531,494.4603
32.31,77.26,40.41,7.5205,91.0301,53.5853
37.37,68.16,39.19,8.0629,100.5175,112.0923
10.9,38.58,12.48,2.432,14.8349,20.7229
64.29,10.88,18.43,3.5365,25.9354,223.2747
40.45,37.24,33.89,6.1196,64.4302,197.0667
56.86,13.56,34.86,4.3513,43.9187,240.5182
17.99,37.79,20.78,3.4688,26.9738,49.3153
26.8,82.06,28.87,6.3398,64.779,23.4702
37.19,50.72,43.14,7.1066,85.3781,167.3277
59.3,33.54,24.82,7.3667,79.5348,364.1107
73.0,85.0,2.21,14.8565,271.7574,94.5225
54.97,84.66,39.53,11.839,192.2073,60.5662
82.12,13.53,42.71,5.5,61.5232,439.1253
65.93,8.54,23.38,3.3986,28.2656,221.5853
23.03,54.52,26.44,4.9192,44.3657,65.7552
81.89,36.85,7.57,10.1643,130.5014,666.057
82.56,32.85,3.54,9.2086,105.7624,638.6912
38.45,8.54,10.13,2.1325,11.7917,81.0855
15.31,76.53,30.25,4.4282,41.5486,15.7921
84.03,32.28,35.7,9.8855,138.3468,702.2958
49.42,23.6,23.34,4.9877,43.2919,225.8762
73.24,52.51,38.49,12.4766,210.6163,556.1512
73.58,36.08,33.81,9.5557,129.5128,568.2491
60.75,51.03,14.07,9.9185,127.7717,378.9511
74.47,32.68,26.81,8.8176,109.2172,552.6991
92.99,84.67,13.88,19.025,450.8079,164.3384
56.21,38.14,11.68,7.3992,73.1017,327.1141
11.9,52.12,12.37,2.8118,16.8665,20.545
95.57,54.77,43.92,16.4595,354.5342,907.4208
31.74,7.6,30.44,2.9556,31.3381,92.9867
12.85,46.77,5.02,2.3452,9.4878,20.6409
84.97,81.59,11.86,17.2768,371.9753,214.7048
45.04,79.13,32.17,9.6943,131.8876,82.3405
70.41,61.91,20.81,12.9905,217.4685,430.6754
19.18,82.19,42.94,5.4734,61.3436,14.2655
33.72,81.44,40.32,7.8458,96.9891,39.3785
44.81,33.87,7.56,5.3779,39.3467,200.0898
19.67,50.5,17.91,4.0059,29.6515,50.1205
43.01,19.7,33.74,4.4884,44.4538,181.7472
66.33,75.72,17.69,13.3748,228.2907,218.8252
70.02,42.32,7.57,9.7691,120.8425,505.7709
65.61,34.11,8.18,7.7172,77.1772,419.2185
33.71,68.38,37.33,7.4154,87.3859,92.1024
15.89,22.64,49.08,3.8476,50.9869,56.4271
76.62,25.33,45.77,7.8689,100.5384,544.9501
75.8,52.93,17.07,12.6065,203.5087,576.0099
93.74,7.79,23.71,3.8469,31.9382,357.2805
67.06,62.92,20.24,12.503,201.9467,381.6916
74.36,32.11,20.77,8.5533,100.3973,538.7304
63.89,73.22,41.23,13.1119,231.9394,241.8476
83.29,80.62,0.11,16.7549,344.2971,227.4433
42.19,9.52,36.47,3.5293,38.9517,146.8505
67.27,79.23,39.92,14.0522,262.5109,176.6438
47.5,61.29,20.78,8.966,109.2404,204.5852
97.65,10.84,24.16,4.7755,41.3498,458.0065
34.92,71.82,42.43,7.8639,98.531,85.6784
69.37,34.45,2.89,8.0733,81.3768,461.8242
17.82,73.5,25.32,4.6045,40.1996,23.3041
82.83,34.23,30.11,10.1065,140.7588,692.1204
39.95,21.79,3.89,3.2662,15.0989,121.1616
82.36,18.56,33.07,6.3983,68.0968,499.557
64.61,77.71,3.92,12.9322,207.0449,177.8549
77.43,15.8,20.25,5.1066,42.9044,380.4649
52.24,21.36,40.63,5.4102,59.0823,263.2152
77.05,48.23,4.98,11.8018,173.2939,605.7421
63.1,19.91,11.19,4.8512,34.7245,287.8141
37.85,17.26,41.06,4.2563,47.4882,153.8463
18.26,35.64,11.43,2.9572,17.2,43.8842
39.58,34.46,20.13,5.3351,45.6938,174.1086
79.93,55.96,40.96,14.0957,264.5538,630.6774
47.78,73.83,31.03,9.989,138.363,132.9153
12.76,11.5,33.36,2.8801,33.6898,36.0123
74.98,17.07,37.57,5.8063,62.2603,416.1776
28.79,56.84,12.09,5.3724,41.6965,84.602
33.6,51.87,14.73,5.8976,50.3341,122.3531
14.02,17.16,37.71,3.2263,38.5821,43.2192
80.17,10.38,46.54,4.8866,57.1745,385.3474
33.98,38.92,2.89,4.4836,26.1169,118.5341
76.94,53.69,48.52,13.3795,244.4436,609.5742
65.06,14.71,48.42,5.2488,62.3306,330.2942
69.78,42.52,48.99,10.5606,162.3501,543.1396
16.8,26.87,28.03,3.2867,30.9686,49.2551
10.25,14.84,39.17,3.1062,39.5213,30.7766
34.33,80.66,12.4,7.2547,70.8866,40.4196
86.04,82.99,8.15,17.5051,379.8432,183.8131
92.91,13.21,25.67,5.3135,48.6462,480.6141
37.91,46.51,19.84,6.254,58.3947,163.1714
55.34,17.65,42.86,5.1256,57.2097,270.2983
57.26,34.95,17.33,7.1796,72.1707,336.9622
83.97,37.81,12.74,10.7368,147.8022,712.2829
54.63,65.46,28.56,10.6769,154.433,242.2524
37.32,56.69,4.35,6.4951,53.9289,133.1169
93.29,75.8,30.4,18.7685,447.2865,429.512
94.86,12.08,39.77,5.517,59.8568,511.7539
80.12,30.07,10.53,8.4388,92.6707,585.1207
46.79,78.83,48.85,10.3233,156.2478,93.5724
74.21,50.62,0.25,11.6987,167.9505,550.8138
80.95,64.62,28.54,15.2912,301.1718,530.5553
15.11,75.97,12.66,3.6884,23.6128,13.511
39.67,81.33,42.69,8.966,121.0768,53.6165
72.64,12.93,6.4,3.6693,19.8654,259.7797
40.62,75.85,15.78,8.4125,94.8513,83.5363
28.0,16.06,38.48,3.6997,41.5382,99.5487
56.04,26.31,27.71,6.0047,59.155,301.6447
18.72,62.67,15.26,4.1417,29.3564,35.5964
93.02,47.14,40.15,14.467,277.1143,915.3715
47.99,67.39,5.99,9.1652,106.0224,169.0985
73.79,21.34,24.79,6.2793,61.5406,431.5811
74.65,61.58,0.67,13.3952,220.3624,475.9082
15.89,9.44,36.58,3.0094,36.9262,47.1718
30.5,52.84,47.84,6.4643,77.9537,119.0938
65.82,5.68,25.69,3.047,27.8529,199.5689
29.45,43.06,12.46,4.6461,33.0669,99.9716
87.55,52.71,33.78,14.6699,281.055,778.1227
39.13,42.41,45.62,6.7568,81.1174,195.2117
71.89,53.86,27.72,12.2959,199.5137,521.3199
96.55,19.81,41.69,7.7655,96.26,705.3895
36.68,50.52,11.63,6.157,52.4828,143.5903
81.21,43.73,2.22,11.4843,162.8416,673.9306
96.74,33.34,27.37,11.3321,171.4542,915.8479
23.04,36.41,25.55,4.0684,35.0822,75.4378
76.45,16.59,9.24,4.8394,33.5247,354.5711
95.28,39.64,37.27,12.9779,225.5888,952.2156
95.07,19.17,33.25,7.294,82.923,654.9882
89.74,29.15,38.46,9.7186,135.848,761.6875
84.24,32.59,16.57,9.6023,121.5022,681.5339
88.88,72.16,3.91,17.2951,368.7531,470.933
85.61,78.66,47.28,17.6587,406.3882,297.2587
64.1,38.95,5.42,8.3477,88.1806,416.1348
94.5,19.02,5.45,6.451,53.7924,576.3372
39.07,52.27,11.49,6.652,60.157,159.0396
34.98,5.48,1.52,0.9931,2.0888,34.5799
97.54,78.99,6.67,19.5892,473.8994,364.9119
54.92,28.29,11.28,5.7093,45.8102,276.1038
78.18,13.69,32.19,5.0673,49.6391,384.9067
39.68,78.21,10.84,8.1889,87.7395,66.3925
24.11,9.55,33.39,3.0485,34.2055,72.4807
79.12,9.85,11.87,3.459,21.2072,269.6418
12.37,53.99,8.06,2.6582,13.1632,19.3322
64.58,20.52,16.37,5.2508,42.4891,317.5809
66.33,27.43,40.74,7.3583,88.3273,433.2038
84.79,55.06,28.14,14.5645,274.3782,707.2636
25.65,40.33,12.85,4.0338,26.8955,78.8759
36.89,23.76,32.69,4.5085,43.9497,152.2216
38.08,21.4,28.24,4.2027,38.0798,149.0051
30.97,76.16,8.93,6.4145,55.0185,47.521
39.56,9.72,28.72,3.1946,30.9937,124.5642
26.37,84.78,18.11,5.9721,53.2589,14.328
52.88,58.18,4.78,9.2657,107.682,258.338
10.84,52.28,39.59,3.8465,43.3373,25.5098
16.41,41.33,15.23,3.1844,21.2158,39.24
61.81,24.23,17.66,5.7931,50.457,326.5273
25.66,66.17,34.85,5.9746,62.9313,61.9403
87.15,80.96,1.76,17.5673,379.3143,240.5552
30.98,71.27,41.68,7.1671,85.5535,71.298
97.96,65.82,29.91,18.548,436.9516,744.2361
66.56,59.11,17.54,11.9444,183.8271,408.1561
90.17,29.27,19.7,9.4147,118.7629,740.5375
85.71,22.29,27.13,7.3775,80.9963,585.0756
55.64,35.69,28.23,7.396,81.9341,334.2252
92.4,51.95,3.97,14.8887,273.8163,847.921
54.0,78.71,31.11,11.3547,174.0374,120.0402
30.91,68.47,26.47,6.671,68.6082,75.6732
39.94,81.62,29.57,8.7451,109.1481,50.9032
42.92,73.46,22.65,8.9066,108.9309,108.8268
92.28,48.81,8.43,14.2781,254.2197,867.705
33.8,70.69,9.29,6.7825,61.1511,75.8077
39.71,18.62,18.34,3.6183,26.5335,136.1619
49.31,9.35,19.14,2.9542,22.4111,143.7363
18.57,31.89,28.5,3.6097,33.4053,56.9146
67.13,17.6,11.22,4.6321,32.2196,296.3974
81.85,79.66,31.64,16.8,362.0983,246.8118
23.98,48.84,17.03,4.4593,33.6429,70.3801
62.38,20.22,39.29,5.7811,62.9821,338.4006
15.5,59.94,26.53,4.0654,35.7028,31.564
53.11,40.22,23.78,7.6273,83.7243,309.3117
68.2,68.19,14.0,13.1264,218.3429,332.6012
67.4,56.87,36.68,12.124,199.0555,446.6097
90.51,14.1,36.32,5.7771,61.1001,507.1318
85.16,82.04,28.64,17.5277,391.1858,206.706
13.27,46.47,36.71,3.8869,41.4278,35.5243
76.76,48.76,17.55,12.0642,187.3566,610.4643
24.31,64.99,39.45,5.8632,64.1873,60.2602
93.57,74.27,11.68,18.4908,425.1279,469.0607
96.59,38.96,11.94,12.5756,199.9407,944.5149
99.53,28.08,29.11,10.1368,140.9777,890.1575
63.5,35.66,24.24,8.1533,94.0869,420.6545
49.47,50.69,31.21,8.5479,105.8829,267.8915
55.45,76.87,6.08,11.1207,154.7059,140.0774
99.57,20.07,14.75,7.374,74.2575,689.6424
35.35,54.27,49.28,7.2384,91.2515,149.4238
29.2,33.4,21.46,4.2956,34.6289,104.7162
86.24,75.76,11.49,17.1782,367.6224,364.4127
22.32,61.89,20.55,4.8734,40.3047,51.2507
52.5,45.41,2.61,7.6916,73.8561,283.4855
62.34,23.43,17.26,5.6738,48.5777,324.5405
88.01,50.22,21.64,14.1021,254.8035,794.1238
42.1,40.99,33.28,6.6501,72.1466,211.3275
24.78,45.44,42.49,5.2497,58.3789,91.2767
54.71,26.06,26.36,5.823,55.8029,286.1881
61.16,67.26,35.68,12.1008,197.8426,286.0798
26.48,51.33,45.42,5.809,67.2056,96.1134
55.96,30.49,26.91,6.6177,68.0001,319.1169
26.08,18.68,0.88,1.8025,4.4362,44.5329
14.88,73.62,36.38,4.5431,46.7677,19.064
96.18,27.97,16.02,9.539,119.733,810.2954
43.52,63.66,25.65,8.5622,103.1794,165.3334
81.04,59.21,46.25,14.829,293.2722,615.1633
95.0,16.81,15.69,6.1236,54.1617,556.8836
43.82,23.48,8.05,3.9726,23.5863,159.6654
87.83,26.78,0.05,8.0692,79.8685,632.703
64.98,47.98,31.34,10.4531,150.1175,454.6781
49.75,30.07,17.59,5.7101,49.2611,245.8446
21.65,29.18,5.94,2.6151,11.6189,49.4318
46.77,10.21,33.55,3.5936,37.053,165.4112
15.16,40.27,11.17,2.8086,16.0643,32.4876
57.48,43.77,5.11,8.2331,85.6946,341.7362
84.41,80.41,2.97,17.0041,356.0432,239.1189
48.46,60.82,23.24,9.1441,114.4806,216.0468
34.57,43.35,12.04,5.3011,40.7426,133.2612
18.79,66.71,21.94,4.5104,37.1219,33.5091
69.33,8.33,31.47,3.7559,36.6119,257.6494
69.45,76.91,32.61,14.2574,265.8361,224.2565
13.23,73.44,24.94,3.8918,33.1364,14.6752
66.5,57.32,9.53,11.5792,169.2128,415.7679
32.23,84.58,34.33,7.4775,86.8022,22.7638
12.51,30.83,15.49,2.547,17.585,27.3605
87.36,76.4,47.62,17.8548,415.0917,366.7736
42.42,49.26,8.29,6.8012,60.9417,188.2875
58.97,7.02,37.66,3.6013,40.3074,210.7767
39.77,77.45,42.07,8.8802,118.8781,76.7399
85.3,43.61,10.62,12.1728,187.052,751.8115
17.55,43.74,11.16,3.1876,18.6641,40.4175
37.06,27.96,23.14,4.5739,38.5282,149.7228
33.27,60.82,37.76,7.0189,80.7658,113.8532
17.55,45.06,46.93,4.6087,54.7956,57.1328
37.26,79.07,37.51,8.372,105.7259,59.1469
86.94,44.03,3.47,12.3765,189.5731,773.6274
11.77,53.34,8.57,2.5976,13.1137,18.2545
10.82,6.98,14.23,1.8426,14.3181,19.7892
19.2,43.01,46.34,4.6861,55.0824,65.7915
11.93,36.38,48.76,3.9557,51.3121,37.9939
96.32,18.2,41.04,7.2823,87.1691,666.34
41.86,35.35,42.6,6.3133,72.4958,215.5512
58.58,56.86,48.98,10.9151,171.6111,349.555
61.07,35.88,24.03,7.916,89.3257,391.6975
87.02,63.79,38.61,16.397,349.2802,630.1935
47.56,12.31,26.64,3.583,31.8804,166.4895
93.13,50.32,38.39,15.1299,300.2298,899.6758
89.4,25.57,49.42,8.9877,125.3068,724.8045
81.28,62.73,46.29,15.3442,312.3211,571.4366
93.8,47.01,2.08,14.0185,242.0202,896.6159
95.0,70.12,6.93,18.291,413.7289,590.8885
83.54,17.03,22.3,5.7753,52.8103,461.3131
61.38,38.33,21.97,8.3005,95.8291,399.6662
94.94,71.47,36.46,18.7488,449.4698,565.6896
66.63,71.66,34.04,13.4116,237.9139,281.1806
36.2,78.82,0.08,7.2424,64.3601,50.8336
72.48,38.98,26.18,9.8378,132.1313,554.2957
68.57,43.88,8.14,9.8583,123.2794,487.2443
86.84,5.49,28.07,3.3846,31.5881,292.5704
81.59,52.87,24.06,13.6219,239.7269,670.8759
73.14,33.32,10.9,8.4539,93.1722,516.6764
44.13,38.21,41.06,6.7967,79.0363,235.6763
94.85,22.7,36.26,8.348,104.5471,730.4729
69.64,33.64,7.08,8.0446,82.937,466.4075
90.18,18.08,9.78,6.0361,49.7018,517.4585
72.16,31.24,12.51,7.9505,83.8937,490.5218
39.32,9.43,4.5,1.818,6.6153,70.5178
70.0,15.87,17.25,4.6576,35.9254,313.6052
10.81,33.99,44.29,3.6835,46.1514,33.015
33.23,61.47,28.26,6.7994,71.7022,107.9151
79.37,38.58,44.18,10.916,169.0435,677.3003
42.57,46.77,45.54,7.5528,94.5742,220.2201
44.22,11.36,24.86,3.3079,28.7268,143.4096
12.63,9.41,41.17,3.1153,41.3873,38.8168
75.58,9.32,17.78,3.524,25.416,262.828
84.95,59.21,46.72,15.4927,318.1538,673.7048
83.0,72.22,11.69,16.2598,330.0705,412.1066
99.48,46.97,12.08,14.9899,281.6075,1017.5636
91.66,50.96,39.75,15.0527,298.0798,869.0409
12.22,21.32,12.56,2.116,13.5661,24.0879
73.29,15.07,33.86,5.2099,52.3669,368.7019
42.71,12.78,13.12,2.8611,17.6695,119.1703
57.47,74.96,4.53,11.3963,161.5331,169.9539
52.52,76.92,8.16,10.5868,141.5482,125.8333
22.03,20.93,15.64,2.7598,18.7966,56.7868
53.47,18.15,41.24,5.058,55.3801,256.9948
89.78,63.55,33.52,16.7947,362.8415,671.6118
41.55,47.78,20.0,6.8671,68.2587,191.7345
84.32,52.71,42.16,14.2785,271.526,729.4205
38.84,69.63,43.72,8.475,111.2923,114.5776
88.44,42.77,25.46,12.654,209.2877,821.5296
80.63,66.38,24.93,15.3914,303.0912,497.2335
99.2,67.8,19.44,18.9344,449.3969,709.6955
69.65,39.1,2.4,9.0098,100.7457,486.9944
70.93,24.02,43.73,7.1357,86.2182,462.3056
65.22,8.07,49.98,4.2591,54.2526,275.0277
30.81,24.34,25.88,3.9311,34.0986,110.3518
31.57,22.52,42.4,4.4206,49.8518,128.9164
26.37,35.37,15.21,3.9059,27.0857,83.9882
53.51,71.86,42.71,11.1481,174.5026,185.7251
75.33,41.84,7.09,10.3837,135.7837,582.7503
74.43,37.67,23.44,9.7627,128.8883,575.1655
32.3,33.64,5.74,3.9446,22.0586,106.0737
64.35,41.14,6.79,8.7887,98.1423,425.9203
82.53,17.81,25.53,6.0121,58.0069,472.3998
42.51,59.35,32.65,8.2616,100.818,179.0394
86.46,66.23,18.93,16.3674,338.0366,570.3892
47.41,67.3,38.71,9.7282,136.2111,177.9853
52.18,64.89,9.51,9.83,123.294,217.6654
59.33,27.76,11.24,6.0148,50.1616,315.786
69.62,38.5,44.82,9.771,140.5544,532.3747
20.87,39.64,49.66,4.8165,58.6951,77.4075
64.84,71.34,28.91,12.9784,221.2567,269.2455
48.93,53.13,43.96,8.9786,122.0563,263.5944
80.25,60.13,1.93,14.2151,248.7539,568.1379
61.57,30.24,23.01,6.9926,72.0162,371.9487
34.54,50.93,34.8,6.5502,71.4514,142.5946
65.03,61.15,11.39,11.809,176.7474,370.5447
31.53,13.55,36.87,3.5963,39.6514,110.2352
89.24,25.2,16.22,8.1521,89.805,658.2557
81.1,79.46,38.56,16.7252,362.5729,248.1178
13.81,79.66,37.69,4.4836,47.0973,11.1137
50.81,50.59,11.43,8.2847,89.9779,267.2438
98.29,15.13,49.9,6.7398,83.4455,639.4917
15.06,18.47,4.42,1.553,5.5802,22.1834
52.51,15.34,11.26,3.4899,21.0953,176.7258
43.15,70.89,7.68,8.4966,92.408,120.0278
46.0,36.65,16.5,6.1455,54.9288,226.8037
57.08,67.6,47.76,11.5985,189.7069,252.2847
44.5,38.09,19.48,6.2338,57.8904,218.3289
58.31,26.59,15.32,5.8545,50.0395,305.2694
89.21,32.68,47.37,10.7211,165.6277,805.0259
12.98,27.57,11.82,2.2812,13.6595,26.2476
54.02,39.25,41.56,8.0241,101.1006,335.6697
37.55,52.2,24.11,6.7746,68.9789,155.9151
79.98,64.17,11.41,14.8335,275.5514,516.9101
47.4,52.78,9.35,7.9355,81.9659,227.5201
84.69,81.71,20.64,17.3285,378.6059,211.5966
31.25,69.32,44.22,7.2108,87.7863,79.5776
92.97,56.16,11.21,15.8871,315.1349,822.5185
88.6,73.51,33.3,17.7037,401.164,445.2292
75.7,50.19,17.51,12.1492,189.8593,588.8286
28.76,28.99,25.72,4.1158,35.6226,103.5391
97.53,54.63,26.49,16.5404,348.858,933.7992
34.5,15.82,43.77,4.0961,48.2786,135.9628
47.51,13.15,3.57,2.4953,9.5244,115.443
37.72,44.12,0.22,5.3619,35.3653,145.1925
31.1,21.13,3.16,2.5393,9.5661,73.6625
27.42,30.11,36.53,4.4704,46.174,106.0381
60.45,42.48,7.95,8.5133,92.8933,379.5456
29.99,65.94,23.07,6.3264,61.2916,77.3511
10.33,84.78,39.82,4.0847,45.2138,3.8389
72.87,45.06,1.85,10.5517,137.4555,543.1264
45.67,50.79,7.52,7.421,71.3435,214.2514
54.11,8.64,45.48,3.9844,48.8478,213.1492
93.52,62.88,31.67,17.3423,384.8064,739.3303
80.15,24.09,8.85,6.9301,63.3997,507.0711
54.96,64.67,12.34,10.3702,138.1153,243.8408
35.27,76.62,46.62,8.1602,106.6281,66.6017
59.4,82.38,42.53,12.6866,219.2028,99.927
67.29,6.33,23.15,3.0566,25.9554,204.4247
60.72,64.16,6.88,11.266,159.0972,298.1591
91.2,32.52,45.25,10.8462,167.7679,834.0748
84.27,59.26,4.48,14.8281,271.8633,638.706
82.31,41.62,47.37,11.9535,199.7006,735.5249
84.26,61.07,34.28,15.486,311.465,631.2092
72.36,49.46,0.84,11.2263,154.9642,528.0005
78.63,83.4,18.15,16.1534,329.1082,145.9865
74.27,42.99,37.29,11.0149,168.007,598.4007
69.0,14.62,26.6,4.7036,42.0597,314.0399
81.38,66.5,47.73,15.8299,331.6081,513.6834
44.64,22.8,15.19,4.2546,30.442,175.0852
92.81,64.23,13.87,17.2041,369.9133,694.1862
33.06,34.87,10.56,4.3485,28.7682,117.9492
89.15,44.36,37.98,13.2902,235.9969,847.101
95.28,77.47,43.86,19.4228,484.7869,401.49
58.12,57.33,38.92,10.715,160.921,336.1634
71.16,22.53,32.01,6.5545,69.9022,430.8207
48.02,79.69,17.74,9.9938,131.5044,85.89
15.36,75.25,33.63,4.5389,44.8755,17.7502
77.16,55.61,18.92,13.272,225.5611,578.4169
38.72,22.02,8.91,3.4815,19.6517,124.9702
13.15,36.62,16.8,2.8156,19.936,29.7167
56.38,26.23,46.87,6.5411,78.5181,330.8121
58.4,10.8,26.41,3.6901,32.5135,211.6847
58.66,13.52,25.96,4.0899,35.5456,233.2651
99.21,69.32,13.07,19.0628,452.1686,667.8812
13.54,20.54,10.12,2.0001,11.2703,25.3597
86.71,45.32,13.17,12.7799,206.9163,779.1884
53.25,63.13,29.48,10.2694,144.4815,247.1565
19.95,46.15,31.62,4.3987,42.1698,60.7936
65.53,30.88,43.7,7.9741,101.3534,448.4693
40.02,50.33,20.0,6.8735,68.3656,175.5998
74.57,80.06,27.65,15.3421,302.6243,197.484
85.26,63.04,45.98,16.0763,340.3287,621.4163
56.63,67.36,13.46,10.9073,152.6932,237.7697
52.46,13.38,45.04,4.5107,52.5513,230.2084
14.8,70.78,26.0,4.132,35.9543,20.1315
63.26,48.77,13.41,9.9736,128.7755,415.8354
33.81,20.56,37.27,4.2209,44.4557,133.6188
68.11,22.25,46.62,6.6806,80.5197,421.1354
39.01,38.02,25.75,5.8032,55.1756,178.3434
91.11,37.74,24.85,11.7987,183.357,850.09
50.82,51.38,7.44,8.2782,87.7943,262.5797
95.3,38.54,47.11,12.8528,226.8099,958.0621
52.94,43.86,37.09,8.3808,105.6717,319.9085
51.95,37.93,41.94,7.6309,93.9152,312.6853
20.57,26.75,0.57,1.9472,4.939,35.7673
98.93,50.62,46.97,16.1817,345.0038,1015.68
88.55,18.07,3.74,5.7327,42.1905,482.5934
45.0,14.0,17.92,3.3199,23.9605,144.9578
71.73,25.77,13.32,6.7596,62.888,436.6445
23.11,27.18,27.18,3.6644,32.8597,75.3331
80.65,70.65,24.55,15.8298,319.6741,423.0103
91.08,58.75,1.03,15.8879,310.0522,750.7012
66.26,45.91,3.12,9.7677,118.559,450.3191
90.29,48.62,16.97,14.0582,250.9069,839.0806
31.33,8.12,39.76,3.3337,40.7581,103.3977
31.38,84.51,29.02,7.191,78.7494,21.5887
51.04,77.04,34.92,10.7998,161.0185,123.6229
46.95,5.32,29.64,2.9417,30.6058,137.5179
62.85,58.44,44.19,11.689,190.369,384.5112
18.77,20.8,25.92,3.0765,28.1844,53.9824
13.47,77.92,0.61,2.7309,9.4527,7.6983
40.46,61.34,5.26,7.3833,69.5034,143.2734
86.2,82.85,3.33,17.4761,376.1805,187.5027
40.88,69.97,26.34,8.4646,101.5246,118.5204
86.08,48.24,44.07,13.7445,254.2129,787.9763
94.25,30.46,42.54,10.562,158.8913,858.0772
97.62,28.91,17.27,9.9744,130.7855,852.3585
68.89,11.83,2.86,3.0693,13.0262,206.953
74.5,42.05,35.33,10.8376,162.2343,599.5443
41.75,38.26,47.98,6.7252,82.0459,220.4687
63.2,69.61,46.09,12.811,224.9578,282.0907
80.44,10.34,41.5,4.7317,52.1248,374.4367
39.51,41.19,21.79,6.0402,56.2967,179.59
79.18,20.0,34.7,6.594,72.0797,490.6257
81.39,79.96,1.86,16.3623,329.23,232.1676
74.18,29.79,42.09,8.5207,111.3173,548.5394
37.31,35.22,13.29,4.9358,36.8881,150.444
54.47,80.21,31.04,11.4939,177.89,106.4558
91.48,16.73,2.75,5.4712,38.0945,479.3199
96.45,60.84,48.16,17.7254,409.7322,833.01
36.96,68.67,16.27,7.4635,76.6832,100.3378
33.04,43.59,14.19,5.2007,40.6409,124.4559
58.97,36.63,16.65,7.6187,79.7451,360.5453
61.59,74.09,8.66,12.2201,187.4712,206.3179
55.81,16.34,31.67,4.6036,44.2354,246.5494
25.77,59.14,41.69,5.9407,66.6321,78.5272
39.57,46.54,43.06,7.0933,85.1068,193.0665
32.57,73.24,30.26,7.2133,79.8316,67.7473
33.8,19.4,8.85,2.9091,15.2744,92.7448
39.4,27.6,41.59,5.3164,58.5729,185.6297
46.08,67.65,43.53,9.612,136.1053,168.4266
85.57,67.15,9.2,16.1923,326.1261,538.0464
99.91,82.58,30.48,20.5015,530.762,264.5217
19.78,46.89,23.98,4.1282,34.608,55.8037
76.68,19.0,37.01,6.2893,68.775,455.9891
40.9,58.64,34.15,7.9915,96.3193,170.0984
55.6,23.68,14.21,5.1186,39.6255,260.6321
87.27,23.24,9.91,7.2973,70.3478,585.1626
35.33,37.82,32.84,5.6101,56.7604,156.5701
63.81,45.9,33.9,10.0312,140.9237,445.4474
34.49,43.79,32.91,5.9867,61.945,149.0549
35.21,5.54,27.84,2.754,28.4289,96.5154
39.45,29.18,18.64,4.7255,37.4957,162.7627
50.55,54.26,31.0,9.0624,116.8042,267.5824
81.38,52.77,17.46,13.4743,231.4508,663.4235
88.38,26.71,26.24,8.7128,106.6703,687.8689
71.74,34.8,30.73,9.0402,116.1698,532.5513
15.65,18.47,4.33,1.5723,5.5829,23.339
30.38,15.89,0.57,1.7617,4.0963,51.4754
32.38,42.79,28.69,5.5402,53.3501,131.6463
39.2,34.27,44.5,6.0098,69.3333,194.6852
84.28,12.09,44.51,5.3083,60.3919,437.4605
41.79,15.44,7.72,2.8253,14.0289,113.8081
33.33,55.82,8.74,5.9223,47.4901,110.8928
95.85,33.03,45.11,11.4544,184.2342,920.4668
77.1,20.51,4.36,5.6643,41.5534,409.0345
29.22,36.14,5.42,3.8038,20.556,89.7599
47.51,41.41,8.4,6.6638,58.7333,237.4465
66.8,12.87,34.82,4.5825,46.1036,298.4209
69.45,39.1,7.06,9.0881,104.8418,489.8161
73.06,73.71,45.99,14.9252,296.6419,305.8662
32.43,34.01,49.89,5.5356,66.6604,148.8109
80.23,74.82,18.3,16.019,323.881,336.5337
11.83,57.58,24.43,3.4709,29.5128,22.0135
25.72,81.64,40.64,6.4687,73.6438,24.1896
52.23,55.76,37.87,9.6065,132.892,282.3136
79.6,65.23,44.24,15.3239,310.4939,511.0604
59.64,80.98,21.62,12.3651,198.4549,115.6176
65.38,66.56,45.76,12.9497,229.1524,336.7882
91.12,76.61,15.37,18.2437,415.8586,384.9676
12.97,9.76,13.31,1.8866,13.5564,24.115
29.72,17.31,11.84,2.6976,15.8256,76.5416
38.03,67.33,43.06,8.222,105.8243,120.5151
83.93,23.7,48.41,8.0967,106.4162,622.244
18.85,63.63,33.49,4.8507,48.0274,40.6126
86.41,11.44,49.46,5.3714,64.4312,454.9215
68.41,71.26,16.22,13.4534,230.1282,295.6838
49.38,78.27,3.97,9.9385,123.1139,99.7721
49.16,35.16,36.54,6.8578,77.3871,275.6192
46.23,39.12,31.71,6.8856,75.0745,246.962
26.39,27.03,36.03,4.1958,43.361,98.6323
70.06,32.1,40.12,8.5471,110.7651,507.2649
13.93,82.87,25.92,4.1052,35.6578,7.0979
65.04,25.47,21.16,6.3786,61.0328,374.5437
63.5,37.95,43.02,8.9422,120.7451,447.7608
22.54,25.27,46.13,4.2006,50.8488,85.6211
47.76,24.3,32.54,5.2666,52.2279,229.2478
